Actual Values,BPNN Predicted Values
239.8032536582349,240.89030315562567
239.9603465246778,241.0845071995701
240.12361556764608,241.287281979012
240.39088657924128,241.62222908866096
240.48922099764448,241.74345888352468
240.6711396716889,241.97198205475777
240.96035427517305,242.33859001186187
241.0468691871286,242.44560175557882
241.24741327194923,242.7003338190341
241.52040027436823,243.04975089450255
241.6155376131572,243.168619493503
241.83381095765083,243.44899768079608
242.0792836991572,243.76550752870972
242.17146616133496,243.88139262306544
242.40165589347785,244.1798649708804
239.72213987320163,240.7495509418845
238.7587774367556,239.57893293532376
239.45818704272065,240.4221807409414
239.66689336867623,240.674948816399
239.74493117559527,240.76842310210822
240.03310430617623,241.12043357026576
240.24236769903337,241.3764950210599
240.4056125217016,241.57658001885213
240.68850562686032,241.9264416254932
240.85642496744765,242.13364441609593
241.03923979259685,242.3604893412269
241.3474431113588,242.74665182920413
241.49102105034763,242.92503608311088
241.6817559136286,243.16434065614686
241.9507707868302,243.50453206915506
242.07499670603968,243.6596549298878
242.29431152343813,243.93804907726488
242.57647801959368,244.2986841736443
242.6960778614825,244.44894509757012
242.9178873697921,244.73337977751973
243.18474663628413,245.07728277321493
243.30696227058576,245.23195183055353
243.57159326946987,245.5751530009335
243.7814379495286,245.8460114515777
243.8523065476191,245.93338203529973
244.13733103918733,246.30630084985208
244.3416292705238,246.57180386166948
244.4697546580477,246.7360438146034
244.75896926153337,247.117050296829
244.9064708891365,247.3070095634413
245.0649685329857,247.51293363291134
245.3384157211064,247.87413844842627
245.4861353314112,248.06532480692888
245.62947106739844,248.25164312273367
245.913357204862,248.62839148361638
246.04051378038253,248.79179836833336
246.21136377728257,249.0156100163146
246.49905250186032,249.39847351969541
246.62640283978257,249.56236537052087
246.8175010075651,249.81366013881146
247.0845782567588,250.1683416812111
247.1899607824905,250.30230832619716
247.39021422371115,250.56624611168417
247.64319525824607,250.90125042960338
247.7278936476937,251.00637881270808
247.9715014260921,251.32904701369736
248.2205829923111,251.65757641795295
248.3300829690604,251.79612831097222
248.57773553757465,252.12316543377227
248.7697782970604,252.3727676802065
248.88126433841748,252.51349047282284
249.16289798797143,252.88490850461739
249.3074205186635,253.06828119533097
249.4383070204,253.23437383661127
249.71558101593493,253.59712436820305
249.8671758742556,253.78884421534423
250.013103182354,253.97353441038388
250.31304737878256,254.36298685591257
250.4012092711429,254.46837100467576
250.5756923130588,254.68944637244485
250.84979344928087,255.04029618273003
250.92507014198893,255.12768826532016
251.09829372829844,255.34448473328277
251.35103255983336,255.66366052448953
251.41204349578416,255.7315898280207
251.59500364273336,255.95871264185638
251.8299163333953,256.25125660258925
251.90131777808733,256.3318397527453
252.1004328652032,256.5767564035261
252.2973439050095,256.8167276817556
252.36193944537465,256.88758965339053
252.6158650716143,257.1991774778121
252.77586437406987,257.38897928600284
252.8688945467508,257.4947861086106
253.14248705667143,257.8252552069961
253.2659621465778,257.96681785936045
253.36797805059527,258.0824800113899
253.6075652591762,258.3658612684622
253.71440100291431,258.48543248203976
253.8429381355413,258.63162641731327
254.11243741474448,258.94695325812535
254.2332967122397,259.0814245841453
254.396614195808,259.26669799750124
254.651993040054,259.55875013434786
254.72911047556985,259.63927022607146
254.92604573567772,259.86067137596166
255.18420991443497,260.15012313939286
255.25389171782064,260.22079974954505
255.47545902312703,260.4657767537877
255.69295731801904,260.7028455387924
255.78983851841588,260.8028593842231
256.0378786117318,261.07160757992614
256.23454744853655,261.2802365683798
256.31619408017144,261.3618036101941
256.6123599097842,261.6774733727042
252.62116931733647,256.88096435093377
253.4054952954492,257.86863564077225
253.7452334449413,258.2803354496604
253.8797045510921,258.43369355703163
254.0200369698667,258.5951244953296
254.3638441297746,259.0039440641561
254.4886513361857,259.1431148394089
254.68548971509207,259.36954393702916
255.0090971447175,259.7449195176185
255.0884186275429,259.8269132697777
255.3071037171381,260.0744392545493
255.58401440817147,260.386515534619
255.6913587782112,260.49959033169483
255.91295030381903,260.74442670551826
256.17155044797937,261.0284232968575
256.25801691933333,261.1161068883536
256.53018043154765,261.41253965163594
256.751457093254,261.64806340969267
256.8353319924969,261.73104749413744
257.10906982421903,262.02209665973055
257.29626852368574,262.21536229204594
257.4109032040556,262.3298452890914
257.68921867249526,262.6185043393986
257.83381386408735,262.7624994837976
257.9633682493175,262.89064675465863
258.23303707062223,263.1637430441147
258.3475264291921,263.2734568733707
258.4384978763635,263.35917354755975
258.62964448474764,263.5466341639917
258.5841587611603,263.49049532170426
258.62618098183333,263.5247790081389
258.7859865218873,263.6788336718617
258.7786719912572,263.66253801678755
258.8968670557413,263.77477209539654
259.1085766989096,263.9802959469267
259.1556367420016,264.0191904192923
259.3782939608143,264.2347059651722
259.57358224051274,264.4200494118434
259.64851984902066,264.48635101530084
259.8827059306794,264.7090290930015
260.06966242714606,264.8832338379328
260.12929280598894,264.93386354561704
260.4152134486603,265.20225603187413
260.566541883681,265.3392519805064
260.6768411303317,265.43753330230425
260.9536307198667,265.6919523952764
261.0848078652032,265.80792224071905
261.22845846509205,265.93581974032077
261.5207006060889,266.1995703901745
261.5967039078,266.26315310442146
261.7766365172365,266.4222758514975
262.04494900173654,266.66004182143547
262.1099078466016,266.71313629930484
262.28642539372544,266.86693839564794
262.5669206891746,267.1125667530382
262.6379103887651,267.17068308387564
262.85187251984127,267.3558538444727
263.0808996775794,267.553017081943
263.1515260726683,267.6107032351819
263.3830721416175,267.8094340257662
263.5978093222968,267.99222714336133
263.6331709604413,268.0189835351329
263.91218881758414,268.25745532575894
264.0907166496159,268.40775495835544
264.2086452907984,268.506021931271
264.45002480158735,268.71020307305474
264.57739935980953,268.8160753837835
264.6895393492683,268.90928665924605
264.9762108212429,269.1518047140872
265.0969490172365,269.252135922433
265.21795363653337,269.353006599454
265.5042618040048,269.59508167181093
265.5769227043032,269.6545437295198
265.7463194831968,269.7970976895887
265.9717135959206,269.9875490316713
266.024271647135,270.03028362384
266.199844602554,270.17874302722265
266.4552476671,270.3959274831734
266.52427552238413,270.4533240977354
266.7084466843381,270.61016077159974
266.93815201047937,270.80667856311055
267.01020740327465,270.86735777259923
267.2585381401905,271.0813521984881
267.43072025359686,271.22973436476246
267.4959697420635,271.2853454064678
267.73572649274604,271.4941878408194
267.9064069475445,271.6431485841047
264.79916042751745,268.91758880402
265.59697711278574,269.61638265425796
265.6863742404508,269.6903965855736
265.79972524491586,269.7859930807791
266.0810924711683,270.02903304871694
266.2181309291301,270.1455725359787
266.39142717633973,270.2944640258719
266.6789463588175,270.54393888360096
266.74642411489367,270.60007985695813
266.8933444552953,270.7267582016947
267.19360351562545,270.98922751719766
267.29058159722223,271.0723269537233
267.4967690119667,271.2529583718937
267.75202675471274,271.4780152307314
267.81318301246347,271.53029887873197
268.0572994171635,271.74737642236784
268.2690817212302,271.93625853894736
268.3255150204619,271.9852010747719
268.57563805958574,272.21083232087847
268.7652103484619,272.38222076585015
268.8370961991572,272.44631284373764
269.06672886439685,272.65653611104
269.22813294425873,272.804623319344
269.2992195250492,272.8692872940507
269.56726558624763,273.1192299927044
269.6921938941588,273.2356163087806
269.76311093284926,273.3013657572082
269.9674818250873,273.4947342228972
270.0462704613095,273.56872234698875
270.11251298208094,273.63092992042783
270.3440832713302,273.8536805955627
270.34761943514445,273.85554233862575
270.4718695746524,273.9754198618674
270.7064916217143,274.20472360643487
270.71082705543176,274.20752647864055
270.8685738699778,274.3627142666944
271.0914732917905,274.5843607635361
271.1220877511159,274.61382018331614
271.32517496744765,274.81812477366555
271.5166848803317,275.0123332998702
271.5587071010048,275.05424373539546
271.7919970315604,275.2941604284555
271.9622173006572,275.4704731393978
272.00113932291754,275.51009183706856
272.2418164450032,275.7629934336129
272.38859146360323,275.9181413065532
272.47285388764925,276.00733317730044
272.7703033931667,276.3277768248085
272.83170185391907,276.3936094336064
272.93647887214763,276.5072967649863
273.231118822854,276.83195837018997
273.30193898034446,276.9098731981346
273.4269883897572,277.04901569096023
273.68493458581435,277.33967471661464
273.73444087921587,277.39505107874606
273.3512999519476,276.9604111156917
272.4942161923365,276.0147240653722
272.50596303788416,276.02557090288633
272.69810267857144,276.232647652451
272.87103562127936,276.42024225237935
272.8699699280763,276.41722993998826
273.06346590556825,276.62945917587786
273.2434711759048,276.8283752088059
273.27730693514445,276.86455664861313
273.5125102694079,277.1281549274016
273.64455934554763,277.27648997968015
273.6689976283476,277.3026605908307
273.927670433408,277.59835760087077
274.018690321181,277.70203303832227
274.1075061616445,277.8038086117032
274.3476988777286,278.08377095954154
274.42205519903337,278.1697682536586
274.5261056082588,278.2915015154981
274.7770036969873,278.5896173968152
274.7797163705984,278.591068083273
274.8697916666667,278.6979182871171
272.89489261687777,276.4047063910752
273.1733534071175,276.7136178833128
273.3164711604048,276.87258531500277
273.5454740978429,277.1303941694122
273.58352418929843,277.1712220494333
273.7908741784476,277.4073947367093
273.9019969153032,277.53330508971277
273.91669863746347,277.5476807695929
274.1484626891127,277.816368049816
274.32158939422067,278.0179545436624
274.37792581225244,278.08222076720375
274.60576617528574,278.3516551242471
274.74958631727463,278.5219399961144
274.80221702939053,278.58292380897564
275.05863734653974,278.8922758019699
275.1593937949524,279.01304043391735
275.26664128379207,279.1426284451074
275.53769066220326,279.4761954620874
275.616891043527,279.57238012757347
275.7323007735,279.7145557675112
276.002865745908,280.0536205686834
276.0391235351556,280.0968862657857
276.1701311383937,280.26126702161565
276.3910444955984,280.5418366062755
276.3222830636159,280.45051952973535
276.34878007192543,280.4818283980876
276.2661404079857,280.3722792815332
276.04491218687934,280.0860750637794
276.15882025824607,280.228456312091
276.2669396778889,280.3636382152703
276.2467399476064,280.3345081031491
276.4541868179572,280.59876883610815
276.55496748666985,280.7259519570656
276.59170968191904,280.77064968420564
276.861935570127,281.12038049731893
276.95828392392065,281.24346080245954
277.003769647508,281.3002125219834
277.2793724423365,281.6616033817602
277.34827919611905,281.7497545076777
277.4807157970604,281.9231689196032
277.73294600229366,282.25795556381894
277.72894965277777,282.2491171597299
277.8919522724461,282.4657695516533
278.1469920324905,282.8078192388069
278.1587388780381,282.82029303534347
278.32539876302064,283.04401130010706
278.5567995101683,283.35692161346896
278.55973016648096,283.35745563211947
278.76361665271594,283.6342797264368
278.91814216734923,283.8436043784897
278.9191594199524,283.841527682126
279.12994869171587,284.1296444582886
279.2830936492429,284.3381695081468
279.2930239722841,284.34841562964766
279.5059930710572,284.641024559097
279.6204582093254,284.79662963554324
279.6788291325651,284.8744760722065
279.93570963541754,285.22960064751976
279.97635129898254,285.28234835638096
280.0277467757937,285.3507073107306
280.2833920433413,285.7049744350733
280.2809215727302,285.6974386828186
280.35312228732704,285.7950710453209
280.5986919100318,286.13573695016714
280.5805266849572,286.10613268953904
280.7122851174969,286.2874405390371
280.89841812376034,286.5447775763405
280.8383517795143,286.4563158475199
280.9913998558413,286.66747291300345
281.1309572250127,286.8591770368178
281.08595590742857,286.79186421990784
281.2458098880826,287.01257358434384
281.37931218223014,287.19567615856175
281.29107762896825,287.0674023082868
281.4836290147572,287.33350467012104
281.55071924603175,287.42288904595796
281.489538767981,287.33273163878874
281.71873546782064,287.64998265693316
281.72793918185715,287.65818057651154
281.7174033513143,287.63908468493725
278.8257901630698,283.5676803038452
279.6833098880826,284.7618103658138
279.58969842820005,284.6248109355932
279.77321564205084,284.8768792148946
279.7129313151048,284.78625406575514
279.3967110770096,284.3361453034086
279.6418447343127,284.67438770714415
279.5849270290794,284.58823216653275
279.5749482654397,284.56831647593003
279.671587262835,284.69772078254107
279.56443665519527,284.5404799622961
279.62065197172706,284.6133306928022
279.658314538381,284.6593350411375
279.1633000449524,283.9561304753502
279.3882824125746,284.2658615794657
279.4169108072921,284.29898236909247
279.2305113777286,284.0299886291095
279.36842176649367,284.2171685207008
279.1253468346968,283.86735109335734
278.9221627371651,283.57505928065615
271.71839153955875,274.2405309428651
268.1832207573778,270.0766722501382
264.6461850120905,265.83483280298765
257.2843036954365,256.9528342674221
252.86206442212384,251.98578157608497
236.9043743799604,233.61842435606005
226.2220836821064,224.27915807490243
183.74993460519048,186.97664658700123
106.10808115156874,107.55246186900352
72.19428410605778,74.60536871213732
69.7159721737816,72.8702195734461
62.148539225260485,66.7898069037635
54.540470668247785,59.00588890469986
54.036149524507145,58.453453592222715
53.88955010308158,58.28522745880155
53.97627088758684,58.36572176638582
53.98352486746651,58.362265423994394
54.041689918154766,58.412978758376866
54.02314927842889,58.380841508451695
53.86902339874746,58.20537851395331
53.749399336557616,58.066276184778715
53.628854902963816,57.925698385702496
53.500620524088575,57.77841906528342
53.41591607956667,57.67688818607178
53.3185323079427,57.56160557826428
53.2384357755146,57.46601778465551
53.212622990683975,57.426731266048094
53.100137861948106,57.29625784324963
53.05651710146953,57.23977462805033
53.04831852988587,57.219192078429515
52.97855195545017,57.134357630051376
52.94943915473095,57.09304319141417
52.94492206876238,57.075876460760526
52.87953331356952,56.99612490270302
52.87755935911142,56.98330961327699
52.86590939476382,56.95916241933344
52.81217665899366,56.8922718445303
52.82019357832652,56.88963076811688
52.822664048936666,56.88021509752037
52.77749924432667,56.82213516215154
52.80122302827381,56.835536487469234
52.776796855623815,56.798109816321904
52.75050571986603,56.75997837244446
52.77376326303636,56.77255412236224
52.73582821800603,56.72092293161665
52.72909497457842,56.70334040383254
52.75646996876557,56.71983850324941
52.73150489443827,56.68192096392265
52.743893577939055,56.68382834356482
52.761156596834766,56.68976589834507
52.72527422223779,56.64108822103551
52.7192494225881,56.62420237494886
52.76768396771144,56.66193964876657
52.70851982964413,56.589598701892754
52.71940685453874,56.58985148864607
52.74365743001302,56.602347699092356
52.71000332302524,56.55657760862928
52.69066341339603,56.52578782135612
52.66212584480414,56.48439344348465
52.58867172967827,56.39811115321349
52.58700658404635,56.38479808956962
52.56033397856207,56.344768966468536
52.51063997783365,56.28328614199748
52.52634078737287,56.28793688114741
52.5087447393508,56.25775043605081
52.48199341789128,56.21998928527386
52.51564752487905,56.24283108255416
52.49842689150858,56.213318090651036
52.4905431838262,56.19449956578923
52.54008580767921,56.23287199227087
52.49921405126175,56.17969246051697
52.52513582744302,56.19555274513048
52.54341004386778,56.201971071277164
52.532444302997945,56.179561689907004
52.56795731801842,56.20456692409574
52.58979191855778,56.214290656453414
52.5759802924262,56.18876999205427
52.59102715386287,56.192839471535
52.635762048146034,56.225358351197094
52.57532634432349,56.1534176739726
52.6294829353454,56.197296438444255
52.627630082387775,56.183134164349234
52.6345691983662,56.179264900405634
52.67578609406,56.2095896752796
52.68121144128222,56.20249924706117
52.68948872884112,56.19996634087313
52.69745720757381,56.19664314792335
52.66349429175969,56.15059198330293
52.661986578078576,56.138540141221206
52.64707292829238,56.1121406889618
52.61055477081777,56.063974814633234
52.6106032114181,56.053326732730206
52.64909532335064,56.0800852496815
52.61200798882381,56.031251221269834
52.607248699854296,56.01587273285476
52.58728511749746,55.98374960856556
52.49217805408303,55.878289140936126
52.48522682795444,55.861135107165516
52.50060066344253,55.86472495807198
52.462605067661904,55.81620878585756
52.273735167488255,55.619481960678044
52.20341152615016,55.5387173381957
52.05704825265064,55.38460913926883
52.02565874372207,55.34362809203548
51.918829055059526,55.22827593412889
51.81994967990445,55.12216578074558
51.76380096919953,55.057403777621396
51.43788050091461,54.73177539192113
51.30735730368001,54.59689408249994
51.25891064840652,54.540448196272955
51.19974651033921,54.47349404587482
51.13828144376238,54.40556248786456
51.12431238568016,54.38221534738436
51.05961996411524,54.31048330731659
51.030670650421584,54.27428614686496
50.96855163574222,54.20553086617489
50.86648729112414,54.09923004194715
50.78780159117682,54.01612105067069
50.6652650379,53.89089908884117
48.26740991501588,51.68458584002761
48.6261398073227,51.99970977484992
48.970431373232856,52.30229753590654
48.94216022794207,52.26909966235794
48.87999277266239,52.20533482385164
48.84054395887588,52.16122213005746
48.75836750817683,52.07955571020085
48.75567905486572,52.06957811499338
48.71336619059239,52.02319837365209
48.64214337061318,51.9519659677389
48.65221296037953,51.9532504599865
48.62472291976683,51.920430841283135
48.587320721338735,51.879774860018706
48.60214960007445,51.88540437238708
48.56357271709143,51.842869707764805
48.5518743121435,51.82550598506292
48.56527419317334,51.82977963922036
48.5058284941173,51.769169194178346
48.45415145631826,51.716381253164464
48.44756958976618,51.70284807861469
48.3740761166527,51.63042495445527
48.33182985820461,51.586310132674704
48.357724386548256,51.60157384377277
48.2936102246481,51.537781342305124
48.29278976198222,51.53036409446203
48.283489166744125,51.51474661641538
48.24511210123699,51.473949415002146
48.24711027599524,51.468990373302944
48.23049817766461,51.44664197112146
48.19071330721413,51.405099298136776
48.17932068355493,51.388335512780856
48.16019270155159,51.364247865778076
48.09374733576698,51.299649771026445
48.09787689693397,51.2966835842446
48.06577288915239,51.2615524533525
48.03189171685111,51.22563334468194
48.033853561159205,51.220758623201064
47.99164968823636,51.177000454075234
47.95023903014175,51.134974921745524
47.93181343684128,51.11230023773051
47.87719363258,51.05823346829541
47.84525008428668,51.02443786727335
47.848765055338575,51.02095179370119
47.80091179741746,50.9730343310217
47.788765316917775,50.95653301588108
47.7877571469262,50.94900279910274
47.70555042085191,50.8715945141924
47.6950267004589,50.856804576280865
47.685032799130326,50.8417736815397
47.59355575319318,50.756896001038605
47.548823886447465,50.71253146034477
47.47473701598159,50.64225551399378
47.35863397991841,50.53653985349693
47.3456307063027,50.519761345361744
47.2779107472254,50.45536406963635
47.18586149669826,50.37093243056051
47.17345464797254,50.354866792856335
47.11046673002699,50.29486587713455
47.03813280378064,50.22771895998443
47.02879587809239,50.21436623779042
46.91718268016032,50.11300253859522
46.80209689670144,50.00937128957221
46.753438313802064,49.962190586923555
46.6159063672262,49.83928355157716
46.56385391477557,49.79012397979536
46.47917671809128,49.71250425444251
46.3546207972935,49.601204155183545
46.19796086871429,49.46281364450545
46.14580850752572,49.413205745109906
45.96829187302366,49.257058245134964
45.87019057500937,49.168895217128146
45.621905251154764,48.95223734411839
45.4230293395027,48.77838866746555
45.20500122554715,48.588244755473646
44.987908620683015,48.39833855892256
44.58696577284064,48.05185726294576
44.133595057896194,47.65967292538914
42.28276146782762,46.05501512781149
39.62354508657302,43.671416532237664
38.15490480453255,42.293423313425315
37.16128213065016,41.33015933294916
34.1950855557881,38.308355521574704
30.08700779506143,33.70586755311401
29.688689822242385,33.22677292928193
29.61032504127143,33.126315143191476
29.70958588615301,33.23651814294047
29.68544430202905,33.20016444144884
29.22959706139937,32.64736206882845
28.825717502170164,32.150930416062
28.025920807369207,31.163225616028193
27.945345924014127,31.06342747392869
