Actual Values,KNN Predicted Values
0.0197680223555792,0.021450196841733302
0.0334723157778619,0.048902493257519504
0.3053741086096985,0.4481984926756538
0.6684014721522253,0.5012897345209737
0.9487335644071064,1.1653640868144761
1.213204671466162,1.6881990586177587
1.4778704870314827,1.9296578011998522
1.705943213568794,2.188944792795538
1.9405624223133813,2.231826975152083
2.19684725716,2.094324147780962
2.425367113143683,3.281792740278367
2.666012635306714,3.140383496128203
2.909977473909889,3.3747943941813605
3.124084737565778,3.248280625415581
3.376130073789571,3.3524053986873024
3.5965768117753334,3.979958805315196
3.8467944614470952,4.606547138409439
4.085779190063476,4.536106043436362
4.336259857056636,4.642623561493791
4.561895037454271,4.93329438317468
4.823545047215047,5.219341424992803
5.03473887367854,5.605621802702172
5.268116981264143,6.371573452412283
5.528362592061365,5.2475135372112485
5.761024308583096,7.2453294985740735
5.992869346860858,5.878936193165103
6.250646757701079,7.66424023446378
6.483949933733253,7.937553791557454
6.729261458866175,8.17652142065653
6.970478996397953,8.458249241433943
7.196468020242366,6.615238300940847
7.448979029579762,8.308287690776325
7.683944702148446,9.464411039011996
7.915002580672968,9.560410034280505
8.16812893700978,8.803666764591732
8.418693239726716,10.172385796228264
8.64339556012835,9.110694178257058
8.887035127670048,10.956625093199376
9.131496671646364,10.005153458559555
9.346347384982636,11.016884147507826
9.621255359952414,10.72215602165953
9.854259188213048,11.950548091343768
10.070919612097368,11.7928346777203
10.32611983163016,10.870263363730624
10.565962110246938,12.480959088991439
10.794200594463048,12.562116786852538
11.057573651510571,13.035132698270813
11.294655572800414,13.487024748889587
11.523962020874016,11.107962968036828
11.772118674384222,13.731531227925869
11.990862044077064,12.655116220967875
12.220879963466096,13.477063995565715
12.480476167466906,13.940996964101364
12.695485069638208,14.167509373778524
12.94076253497411,16.66222953463053
13.177370646643254,13.955349352477766
13.40153709290519,14.086810940912475
13.639500027611144,15.665829189053888
13.888957008482922,14.407164035792388
14.095527406722775,17.174892490343773
14.347430637904573,17.46020745538614
14.58941262865824,17.35804841936218
14.817496708461224,16.989223529402036
15.059695168147018,18.16318738806568
15.28664392138284,17.865898780113955
15.518006824311763,17.53202038508079
15.7761119660877,17.804308726666445
16.008119734506828,19.358295474369456
16.22960075499524,19.45844657669254
16.493187253437306,20.49977760641758
16.7072568620954,20.205524017817112
16.947233109247144,20.418871883514743
17.221031491718573,19.48071129506911
17.437604873899367,20.668060310388473
17.68164559016159,20.399717963908728
17.904873499794604,21.23836839883171
18.134170108371272,21.584014309794597
18.382880801246355,21.713795269252973
18.621915484231582,21.266092415072027
18.85335407559841,23.266601759314415
19.104768359471908,22.107590630478814
19.347958337693026,22.60347928528553
19.5543485974508,22.954227735209493
19.799056885734448,21.905993189130132
20.0400685507154,23.717372370631736
20.231825207906983,24.48108964158396
20.49700116354317,24.061648805132954
20.712835826570952,24.64068168403762
20.94152238633905,23.71964360492492
21.198831285749204,26.27480489672709
21.41741798037572,25.44446016200177
21.645383986215712,25.491240442629664
21.91615028986857,25.6403715117043
22.10748914688349,26.556929434947936
22.34642392113096,25.275413972219578
22.589397430420004,26.078213077275215
22.808972616044286,26.417515997594137
23.05162520635699,26.344125021494225
23.30300618731794,26.380245914081417
23.51344577849857,26.568871463099384
23.76769535125254,27.335287914599697
24.01034037272144,27.843146325755896
24.21696526663651,27.778355890019576
24.454885815817143,28.10804288593931
24.705385783362065,30.263480493395043
24.920272827148413,29.06678954503972
25.18221537272144,28.71708104021223
25.40081569126667,29.170206438532706
25.62307024758952,29.242467286224834
25.89184291779048,29.35249464750023
26.11051892477365,29.64984716655244
26.34488968622112,29.790667040870083
26.584743318103648,29.88457497433031
26.803831070188576,30.807317381342266
27.02921004522413,32.45464674976455
27.2964477539062,35.04225525587788
27.513134668743813,33.458573940377896
27.736179412357465,31.327301349269963
27.99663846454921,31.7026609117455
28.19213867187508,31.889144207524854
28.42069353376111,32.05589030596844
28.658212934221588,34.93337365187995
28.870631021166663,31.24153276038984
29.10175928993825,31.22261138213324
29.3597932845827,32.94075733195089
29.57934122236952,31.88376134337619
29.839757889036186,32.09276300951726
30.074092320033497,34.96699420747481
30.293125576443177,37.56313100030928
30.553657289535245,33.36886958870943
30.76170058477492,32.76894134046389
30.990052601647783,34.63087644440389
31.2288344852508,33.04799833040188
31.46742563399064,33.570176590268076
31.694415258982858,35.68900218454484
31.947568863157304,33.56771797078577
32.1577980404808,34.72739745836753
32.376131935725084,35.430200263624904
32.629533797975554,38.87876189525522
32.85275413876492,36.78957881352557
33.08594416058254,36.87688082647414
33.33614894321985,35.50469333649136
33.55628422328397,37.429091686208366
33.802940731956824,36.43472632289291
34.05305166093127,43.589111682241686
34.26401955740794,43.894349379218035
34.508254036070795,40.1145007305178
34.72919464111334,37.862758048362466
34.95082552470857,39.79073137309944
35.206171066041904,40.288548544126414
35.42582496764175,38.07844808700085
35.65211220393111,39.93076339113268
35.90923793732175,39.85085062148395
36.12865266345794,43.87565872921039
36.33020189073349,46.526529275324194
36.58877175951763,43.038171701481374
36.811295766679045,43.75320897158096
37.02528514559302,44.67358945011868
37.279147193545406,42.08914563474513
37.4962216331846,42.114098434304296
37.748878721206985,43.31921489202901
37.99231695750397,42.52174492030186
38.21158333430222,44.35588283596764
38.44936310298857,43.738729164903994
38.68867177811874,43.95695722919003
38.90044499957365,43.36163495057993
39.14124625069762,45.8986780800017
39.37978895883715,47.665179654847066
39.59827423095699,44.291899059269724
39.8549337235708,48.26182204670395
40.08147527301127,44.26107466032495
40.30908857073096,43.92505075182472
40.53549085344587,44.47779813364462
40.78002808586,45.5536579009811
40.996512155684286,44.840436674099735
41.235751197451584,44.69900957408219
41.470303611149845,45.69152370024018
41.687178233313176,45.718943299455006
41.94574204702222,51.79987774751338
42.17092423211968,51.55354570011671
42.39332108270556,45.805180024191095
42.65470958891365,45.3093574872275
42.85905020577572,44.525215655546525
43.087792774987626,45.575738160151786
43.32657465859064,51.61643871412421
43.55039142426984,46.074757021921556
43.78281245155937,46.852188437396784
44.02242085290334,46.06482549226086
44.23419407435826,49.29671658817506
44.4703631930881,49.25508833797442
44.70948113335509,54.51501018741746
44.93232303195524,49.92157784482935
45.18126835898746,49.19624400815894
45.40966276138556,55.152988170298684
45.61816018725206,56.30256738769201
45.8725732470316,52.66040021793925
46.11093733045794,51.667669474149406
46.34345221141032,51.967544890133475
46.5870932927208,51.775246453963526
46.80440388028588,52.88032197193251
47.0198525322808,52.88195274357854
47.28919740707159,57.114053568378004
47.49956887865826,58.501170173808404
47.721441965254606,54.588870608149904
47.97430492582778,53.802131160422036
48.19399213034016,53.886067243793946
48.4198948693654,54.30433608921188
48.67529490637397,55.13031927806527
48.89288099985271,55.45952806229766
49.10776652987048,55.67705972099355
49.33982728019587,55.956248628112874
49.57737090095635,54.697352732522695
49.82152363610651,59.794695349943886
50.07370842827699,58.46751183098885
50.26000189402746,56.296338057324455
50.53174457852809,56.85767732063488
50.74534946017794,56.61894396151346
50.959396362304766,56.185598277441706
51.203064691452695,57.534781946951
51.42264593215223,56.51261868260476
51.652030339316674,55.45711099573823
51.89996144128222,58.82681099296425
52.11784726097477,57.75043795587981
52.34677753751238,59.0319563104018
52.591523670014936,58.955730164096394
52.80460781521271,56.99465740903496
53.02383180648555,57.18690454320393
53.20464240180128,62.29451599600454
53.413015698629685,58.8815872153553
53.66947840130525,58.65390174240294
53.93372187538746,65.66345566232542
54.14617023770778,66.52003962090609
54.38298422192778,59.49635069351651
54.63813297332286,58.52858505770162
54.84418717641682,58.575582389698596
55.08465237087668,58.76540285085254
55.3399282788473,61.269664073890716
55.543263753255246,67.39679551018828
55.79603286016555,59.56454532910824
56.01644970121841,62.18187813305898
56.23436579628603,62.96068674297027
56.48025028289317,65.14713406581896
56.73167516314795,63.11556676219583
56.96443830217636,62.19203807539336
57.18791295611667,62.01513640231513
57.41801186213413,60.16389690217516
57.643666343083495,63.311089911690566
57.89137340727302,67.53872292163612
58.10566856747589,65.58163536850746
58.33226158505397,65.17597731149502
58.59253292992,65.10634172574593
58.81745474679128,65.7282546629253
59.03138054741747,65.86710014454881
59.26691085573222,63.84162308079584
59.37484862312445,64.147212987875
59.64475964743001,66.53476908453267
59.87410772414429,70.1003001856035
60.08675590394032,73.5249873831186
60.34683954148064,66.84406658023667
60.57555789039255,67.24758660056706
60.80482725113159,64.56236137458171
61.06187124100936,67.36668696201522
61.28208220951144,70.0735257360896
61.5164196680462,65.05402424364046
61.77928864009794,70.1770451658358
61.97583032032794,67.97581193745063
62.21922011602493,65.1295523290217
62.47863769531255,64.72488312430653
62.72002931625128,68.48342509561898
62.938823397197474,68.787267591665
63.200656951419845,66.29024335645013
63.42264205690413,69.10060038651633
63.65015544588604,66.452490013302
63.896548558795246,67.49672356786452
64.10920279366637,71.33593757162072
64.3512544177827,67.13933924120997
64.61042373899429,68.835251012585
64.81259663899746,70.49160652226769
65.06538391113287,68.24948345610433
65.30107165139826,71.58831136704482
65.36923968602747,70.93527816773319
65.65196930416049,73.75375484689961
65.880608937097,76.20017949939908
66.10598488459509,74.25958537431299
66.3712456112816,73.90677329491578
66.6077689519005,73.77344219392765
66.82313586038255,77.14985155672379
67.09143623473159,78.1800684461795
67.31768411303318,81.83467396148225
67.55177331349206,87.05885066869038
67.78673444475444,86.58850323379014
68.0203210739862,83.23754010800002
68.26449802943635,76.82560281567982
68.52690076071111,76.04453305172628
68.74100215851318,76.53806759538168
68.98819454132571,77.54554314790528
69.23320709712921,81.14164483166921
69.46221608964223,81.33428584137009
69.71996852329794,78.67986559159658
69.97627984909778,73.54604008946814
70.18752930656319,78.74017836448174
70.43799142988905,77.89251654844527
70.67274668860064,79.32924881294984
70.91120159815222,75.11709578290368
71.17192707364525,75.64016246940042
71.24207511780762,75.70004281092999
71.47165328737286,76.68490995017326
71.73341418069509,74.86698105788768
71.96609254867319,77.26732007744937
72.19132922944573,77.67231579358682
72.466320461697,76.74481103833855
72.68615601554747,78.22470867858691
72.92559184725319,82.62050078806547
73.18327162000874,78.32643447005493
73.42793298146078,77.03525846919617
73.66121080186636,77.79759620260188
73.9187634180462,78.5177029766359
74.12923782590843,76.61175752526944
74.37437148321239,81.57795958331083
74.63082207573778,80.77366516478322
74.85449654715397,84.19240959220332
75.10529169960635,81.35653885632068
75.35437932090159,80.60485172933555
75.57022458031065,79.6124267263934
75.83093189057858,84.93183119366762
76.06253851027715,87.22202569300195
76.29097832573778,82.55096872147665
76.39683920239652,84.5874934847474
76.6449519566127,80.68550061020112
76.90562293643049,80.69654926395123
77.15644836425778,83.24877009112384
77.39951724097841,83.99220073820057
77.63282533675905,82.3314139272167
77.8945680648562,83.08017757202383
78.10542999751985,85.14843554144197
78.35499596974206,82.75499576341119
78.60761369977683,82.74638980988698
78.81831214541477,88.70629966161762
79.06327020554319,84.52760709830059
79.3113647945343,82.17321087038235
79.53088548448349,85.24159655137369
79.77142333984382,82.34259998241686
80.02151610359319,85.0107092922862
80.23208739265556,91.72984252156662
80.46899825807604,86.50494723027217
80.7188185434492,91.45673296263031
80.94786992148747,85.34384979570963
81.18237086704794,93.42309351945649
81.28757779560398,93.4448014417787
81.50978088378905,87.85160534017642
81.78048512292285,91.083466128404
82.01145595974398,90.59542579431795
82.23585704016301,87.46170191740366
82.4860164097378,90.3636125898316
82.72399902343746,91.36198344223004
82.95625353616381,93.59085470274043
83.23020329551096,93.94334601434373
83.44957866365952,91.8356081240027
83.69086129324779,92.95638057533553
83.94337608700715,100.7182129538346
84.17127094571556,107.02470737829616
84.40151517353367,103.71096164383455
84.65973990304127,94.59645082571753
84.89838857499382,90.54493498334604
85.1487417069692,90.14569690538924
85.39948236374634,90.06245974336393
85.59874277266239,91.0195207841938
85.70351979089159,89.44712308628753
85.97131153893858,94.46837394693318
86.22109549386158,97.27343842282923
86.47958059159541,95.28881512495764
86.73384530203684,92.98729645344258
86.9398995051308,91.96429155190324
87.1987842378162,95.31467632746701
87.43526519290985,92.41100615908547
87.68716236901668,91.76072730730414
87.9422747899616,97.04390253485681
88.1839812748016,92.58959058361359
88.40256342812191,95.63925162502835
88.65354628790001,97.20728578816436
88.87491983080668,93.60903364462493
89.11740742032494,93.90766127077836
89.37915620349698,92.56947477238649
89.59389338417668,90.79982622680349
89.841782100617,95.31036420147598
89.96453663659479,97.19381319983593
90.1716625879681,94.7344849969774
90.43717157273063,99.3122284355799
90.70288037496906,105.22601323347855
90.91359698583209,103.63419579575144
91.17354135664684,100.080206606593
91.4367796882751,98.66466421198929
91.6587466285343,100.05295148123557
91.92658076210635,97.3789800970118
92.14963156079492,100.75978158564837
92.39406888447112,101.84969766060924
92.64247833736366,97.11093594589708
92.87501743861604,94.12675625061765
93.10870700412332,98.55780645213449
93.3775038946243,98.07180692872481
93.61945863754032,96.94697178702759
93.86402917286716,98.68561514145794
94.116677178277,95.37951915021247
94.34176248217382,98.69733643893883
94.56793164450032,99.37494551302046
94.69754658048112,100.33846651551471
94.91715204148063,96.19716082650183
95.18402947319872,96.46640016262963
95.43830023871524,99.92707060820791
95.67054869636652,101.33445621076974
95.91796511695492,102.33365727286808
96.15359230647016,105.9741105877241
96.40223790728858,107.1348974043773
96.6405293298146,108.52788396167146
96.89624120318696,107.75070447596164
97.10177466982891,111.19535714897837
97.35952104840952,109.7763054636834
97.5937313503689,110.04289989696952
97.82626439654636,104.99035133021927
98.09989323691714,107.08790086275519
98.33525400313128,103.1247487946313
98.56377253456716,103.82060927162289
98.8381703694662,104.65148551287184
99.0382966541108,106.38655380885909
99.26723904079856,107.17361208217994
99.3939838712178,106.05988883785517
99.6301439073351,109.14851206704796
99.90665496341762,110.01617417009439
100.15767415364589,112.86750410200248
100.39340427943635,111.43287916868685
100.64897083100826,110.7262322120839
100.89811294797876,111.63030844038595
101.12740047394288,110.86555938889306
101.38760521298369,115.26590114105315
101.62672012571302,114.63255815013157
101.8590412442646,109.02972738535094
102.12511335100444,107.391974532877
102.3592509920635,108.92044714136514
102.58620731414318,112.5126629805289
102.85856458875874,112.82159872986513
103.09385269407238,116.30389634364037
103.31442696707587,113.0620632176312
103.59727163163448,118.51071230075222
103.8106524755084,116.06099972896392
104.04121762230288,111.38801933882246
104.14593408978176,109.08611002764131
104.37596638997395,112.57806573423173
100.72640918550032,105.5586692161161
101.19499327644476,109.59176386147149
101.56339009602856,116.4594078142007
101.92649478004095,106.45315952012824
102.25351727198048,109.19553018971376
102.5751265268478,112.64825674783579
102.91858249240444,107.9668167683906
103.21302868071064,117.29728754903223
103.48769899398556,114.29102547511948
103.76256306966144,117.16134524310571
104.01280721028652,114.05238576426301
104.25775921533986,112.26908352049728
104.54157269190225,118.62621627603879
104.78897094726555,113.69243891339221
105.03295414031491,115.38757860195392
105.31823294503349,110.28145163872155
105.56842864505826,109.8569387477331
105.83366515144476,109.32059653617586
106.11845955016128,111.6266576322737
106.35966951884922,111.3523192851915
106.61423698304192,108.05567244130627
106.88462030319936,112.18862161240777
107.11769225105414,119.40221591931859
107.3954990931919,116.74819355069418
107.67753237769716,111.57829364475442
107.92496696351064,114.4818904580371
108.19366697281129,122.88648422561396
108.43892173161588,118.98584274200552
108.67368910047747,117.01878454934655
108.9476933554997,117.8765516592765
109.1976226322235,117.6805233701609
109.43614414760049,115.31141274946475
109.71987285311256,111.29115809808039
109.94472200908363,124.52570201074869
110.18960135323668,115.7947789164379
110.46388414171,115.54808225689979
110.71158515082462,116.30095566028199
110.96853831457716,117.5830057313773
111.24388679625493,116.59706124820391
111.48595658559653,116.96526659336494
111.74414498465396,117.8126345894896
112.0184883238778,115.95345861581285
112.24770924401668,117.13481279397514
112.49673025948668,114.03892758226358
112.76880900065112,116.14292734861158
113.00339471726193,121.57796877256457
113.26009356786336,115.59350599278147
113.52477300734748,115.04774131162843
113.77748761858255,115.24411219968124
114.03754098074778,118.3960397900877
114.27364046611476,119.88138978586294
114.52046954442588,122.2722747985695
114.7713434128535,120.5289957213515
115.04899282304063,123.7802380404125
115.28052678183904,130.24471921336405
115.54653833782858,119.51476350125714
115.80065772646954,121.5765222490043
116.04253375341015,124.06212342531512
116.32404630146335,132.18844246297994
116.43037341889892,128.27762073108346
116.66114443824416,127.3738365262742
116.9564262269035,132.88182490502126
117.19028533451144,126.88072335974613
117.43790157257573,125.85068700392121
117.72727360801098,127.5169875476798
117.94738769531256,122.72721880526439
118.19794669983874,123.4449130954176
118.46268669007316,130.55856525421373
118.69199238126238,134.31570883778295
118.93804640997034,127.60472121686107
119.1996014307416,133.2497824414971
119.41339401971732,135.71689759637295
119.68612670898445,133.07061207924284
119.7999015687005,125.86162891397807
117.81842670743428,125.14060696475727
118.2962811182416,125.32872068320982
118.6616443452381,134.29041646657032
118.931628030444,125.86666265990304
119.23927428230414,134.9275266907174
119.5028880285838,130.74808851532612
119.74377102322048,130.56115954462345
120.0530521453373,126.40794119444826
120.28281802222844,124.52883227315553
120.53088233584444,123.69612392873356
120.81614903041302,124.12210742887596
121.048349047464,130.05786140587958
121.31930154467382,131.18369701952417
121.59362066359748,131.5389223235337
121.83515760633684,130.85012467952106
122.09098452613462,128.9405817774337
122.38568502759176,126.26387741194621
122.61945936414938,127.72813986197154
122.8856767926897,127.00272859929723
123.1543162512402,129.95657224475602
123.35946219308032,127.3715273491847
123.64455934554807,125.30779939761575
123.91709827241444,129.88992183041503
124.1337004162016,129.59508247286723
124.4173443506635,132.03678013231712
124.66756427098842,129.85938489719857
124.89198957170764,131.10169266199378
125.16185215541302,136.0643954561379
125.28766450427824,139.5534035193142
125.51996140252989,131.21976955079245
125.8071899414062,133.70771183465806
126.03664095439603,133.94507791910587
126.30327012803826,132.1556513722973
126.58490377759176,132.3430601012584
126.79903545076893,132.86877110700544
127.06761435856887,134.40726188777887
127.33839731367812,134.20877564839887
127.56566849965904,140.53252141496276
127.831280420697,144.29481794984716
128.10391622876364,142.24509186018932
128.3191983661954,143.57740766398402
128.59874906994048,138.14845148391527
128.85624719044526,134.85197524605044
129.0858556353857,134.28018141667155
129.35190352182542,146.93266893068304
129.5829894050719,149.38744003794426
129.8086378309462,139.81709079033098
129.9637567429316,143.44470078441068
128.98857480003716,134.4160608817598
128.43527415442097,133.4407779191118
128.90012226407495,132.27843173904043
129.2378137982081,136.1208752026937
129.50242057679193,149.21908032199767
129.7907026987227,139.31568423328656
130.02135261656747,141.31262782531047
130.2793835836743,133.58316200627945
130.5444747682602,132.31922221908633
130.78125242203,134.57752968322936
131.03693402002733,138.0270894692918
131.33303929889018,146.44261283103566
131.5692962162078,145.48560013011178
131.82362147739954,139.95588688010707
